
    7.260000,    40.716883,    -0.684255

    7.270000,    40.710041,    -0.905926

    7.280000,    40.700981,    -1.121591

    7.290000,    40.689766,    -1.331009

    7.300000,    40.676455,    -1.533948

    7.310000,    40.661116,    -1.730183

    7.320000,    40.643814,    -1.919496

    7.330000,    40.624619,    -2.101676

    7.340000,    40.603602,    -2.276521

    7.350000,    40.580837,    -2.443836

    7.360000,    40.556399,    -2.603436

    7.370000,    40.530364,    -2.755143

    7.380000,    40.502813,    -2.898789

    7.390000,    40.473825,    -3.034214

    7.400000,    40.443483,    -3.161268

    7.410000,    40.411870,    -3.279809

    7.420000,    40.379072,    -3.389706

    7.430000,    40.345175,    -3.490836

    7.440000,    40.310267,    -3.583088

    7.450000,    40.274436,    -3.666359

    7.460000,    40.237772,    -3.740556

    7.470000,    40.200367,    -3.805596

    7.480000,    40.162311,    -3.861409

    7.490000,    40.123697,    -3.907931

    7.500000,    40.084617,    -3.945110

    7.510000,    40.045166,    -3.972907

    7.520000,    40.005437,    -3.991289

    7.530000,    39.965524,    -4.000236

    7.540000,    39.925522,    -3.999738

    7.550000,    39.885525,    -3.989796

    7.560000,    39.845627,    -3.970422

    7.570000,    39.805922,    -3.941635

    7.580000,    39.766506,    -3.903469

    7.590000,    39.727471,    -3.855966

    7.600000,    39.688912,    -3.799178

    7.610000,    39.650920,    -3.733170

